,interaction_histogram,mse,user_mse,recall_at_k,interaction_spread,inter_cluster_interaction_similarity,intra_cluster_interaction_similarity,diversity_metric,inter_cluster_rec_similarity,intra_cluster_rec_similarity,serendipity_metric,novelty_metric,timesteps,state,model
106,[0. 0. 0. ... 0. 0. 0.],0.7340587451538142,"[0.78255679 0.83041883 0.75435555 0.72569181 0.69403578 0.64403622
 0.78718491 0.7191082  0.741343   0.73638245 0.70350944 0.78194028
 0.74017534 0.71107788 0.73375232 0.72110547 0.81313793 0.74578869
 0.83595713 0.75858173 0.8220555  0.65967513 0.78351785 0.75668742
 0.73613451 0.73601495 0.6836692  0.73485724 0.74550435 0.72380788
 0.78612103 0.73797143 0.74480513 0.78071549 0.71043705 0.76963461
 0.66489412 0.69252584 0.81367415 0.7157423  0.79031818 0.67016779
 0.66212149 0.78150362 0.66643435 0.66004243 0.73771363 0.76886944
 0.72267396 0.78135427 0.68133034 0.70246676 0.71710274 0.65211775
 0.81744308 0.69757947 0.8038688  0.70030949 0.79019    0.64886323
 0.65603238 0.78218854 0.76027659 0.65148749 0.64177646 0.71956876
 0.73473347 0.664406   0.7723657  0.8477855  0.80787076 0.65724983
 0.77367228 0.80064814 0.78168402 0.77682594 0.81551818 0.66540721
 0.72849441 0.64168484 0.73287459 0.76726021 0.67495708 0.77387442
 0.70269468 0.81922709 0.67715207 0.65258698 0.73765167 0.717296
 0.65518692 0.66227147 0.78044111 0.77151685 0.68342492 0.72144902
 0.76850701 0.7417541  0.72759298 0.74742309]",0.56,0.0,0.07689271304265662,0.09540958092151697,0.6466666666666666,0.01099329990592295,0.030570658296482648,0.068,-1.6462025811212493,106,run,myopic_prob
107,[0. 0. 0. ... 0. 0. 0.],0.7301689893933742,"[0.78203677 0.82319763 0.74693408 0.7254071  0.6864873  0.64390764
 0.77320784 0.71053479 0.74171675 0.73015085 0.70431538 0.78304977
 0.74086917 0.70184686 0.72825282 0.71025741 0.81530818 0.73886589
 0.83463499 0.75014984 0.82131591 0.65078664 0.7860905  0.75329028
 0.73069093 0.7290914  0.68386729 0.73937498 0.74506391 0.7262792
 0.7874696  0.72930243 0.73680383 0.77344594 0.70158054 0.76207114
 0.65899568 0.69393794 0.81586934 0.70495608 0.78969298 0.66150679
 0.65345842 0.77231329 0.65501972 0.65712938 0.72764387 0.76914618
 0.71632501 0.77472081 0.67402974 0.69043573 0.7073279  0.65317693
 0.81953558 0.68814577 0.8070241  0.70296924 0.78152088 0.64768778
 0.65476042 0.78128869 0.76098016 0.65269333 0.64197896 0.70814097
 0.72525427 0.66547653 0.76120555 0.84791253 0.79637751 0.6541612
 0.77554451 0.8008041  0.78323299 0.77812984 0.81315561 0.65941447
 0.71949276 0.63489061 0.72403823 0.75858926 0.66578443 0.76531458
 0.70537517 0.80900908 0.66868818 0.65473481 0.73840466 0.70930342
 0.65475728 0.6630528  0.76834463 0.77553446 0.68504548 0.71136951
 0.76964264 0.74583303 0.72874507 0.75021253]",0.5,0.0,0.07749909870212725,0.09592954794403007,0.6524444444444444,0.010941406712493657,0.030237649271719704,0.071,-1.6561601409768987,107,run,myopic_prob
108,[0. 0. 1. ... 0. 0. 0.],0.727230712816307,"[0.78312171 0.8266466  0.74176885 0.71712071 0.67995517 0.6459736
 0.77294933 0.69918199 0.74275445 0.72831623 0.69576526 0.78631421
 0.73792838 0.6919573  0.71664213 0.69837042 0.80722884 0.73346736
 0.83431777 0.7482933  0.82204818 0.64270081 0.79003266 0.75532375
 0.72261358 0.73234135 0.68493696 0.74093941 0.74566301 0.72687264
 0.78786393 0.7210066  0.72716875 0.77384273 0.69354964 0.75229037
 0.65204904 0.68116006 0.81494201 0.69549653 0.78052835 0.66192976
 0.65325102 0.77340793 0.64917435 0.6580513  0.72751322 0.77188179
 0.70593105 0.7697663  0.67111466 0.69212074 0.69723349 0.65068017
 0.81550654 0.68048487 0.79956381 0.69425592 0.78271817 0.64617303
 0.65779052 0.78525736 0.76157317 0.65340606 0.64176139 0.69768617
 0.7271857  0.66488393 0.75434531 0.8507886  0.79724099 0.65378002
 0.77497243 0.79118184 0.78077551 0.77888006 0.81506119 0.65931477
 0.70992288 0.63866029 0.71615533 0.7532106  0.66595924 0.75752913
 0.70701102 0.80668615 0.6627208  0.64710549 0.73381491 0.71094686
 0.65591148 0.66206974 0.75950536 0.77962237 0.68660031 0.70328158
 0.77164094 0.74732168 0.71991049 0.74939751]",0.58,0.0,0.07799778641899428,0.09639344985177535,0.6547777777777778,0.012493422879135256,0.030977673178211235,0.055,-1.6650628555922133,108,run,myopic_prob
109,[0. 0. 0. ... 0. 0. 0.],0.7221364314368084,"[0.77749358 0.81935535 0.7339491  0.71257592 0.67132659 0.64501967
 0.7759648  0.70470558 0.73525965 0.72190919 0.68646047 0.78158707
 0.72779164 0.6922345  0.70595132 0.70180423 0.80008729 0.72672556
 0.82904394 0.75024636 0.8152108  0.63595739 0.78201114 0.74873897
 0.71391917 0.72362343 0.67693852 0.73240214 0.73877534 0.71780476
 0.78763694 0.71046529 0.71756208 0.76746901 0.68978249 0.7427982
 0.64439019 0.67345231 0.80502704 0.6983257  0.77167475 0.65125003
 0.6529457  0.76445283 0.65058452 0.6557306  0.718615   0.76612286
 0.69950056 0.76259002 0.67157042 0.68664359 0.68861362 0.65282734
 0.80758198 0.67285583 0.80239736 0.6975752  0.77389926 0.64939135
 0.65560437 0.77587841 0.75193787 0.65079067 0.63932947 0.68838877
 0.7191284  0.66453641 0.74608892 0.85061563 0.79790908 0.65138539
 0.76611345 0.78146793 0.76463661 0.78172598 0.80698376 0.66307733
 0.70043541 0.64465227 0.70674276 0.75472654 0.65909153 0.75814092
 0.700086   0.80109022 0.65976017 0.64827046 0.72700287 0.71272809
 0.64798427 0.66184671 0.75367327 0.78020217 0.67519139 0.69380576
 0.76295335 0.73528618 0.71399697 0.74177185]",0.61,0.5,0.0786812042503762,0.09713604644735392,0.6601111111111109,0.008926721758119422,0.030276610669016837,0.074,-1.6729283330782798,109,run,myopic_prob
110,[0. 0. 0. ... 0. 0. 0.],0.7157824605712741,"[0.77108064 0.81059085 0.72623016 0.70408471 0.66505378 0.643837
 0.76370099 0.69279619 0.7284492  0.71658732 0.67790449 0.77042728
 0.71957034 0.68207018 0.69819261 0.69632654 0.7926463  0.72075827
 0.82053263 0.742588   0.80874899 0.63775937 0.7751737  0.74308527
 0.705147   0.71610325 0.6674279  0.72578904 0.73922622 0.70822156
 0.78364281 0.7037234  0.71072993 0.76749598 0.68257615 0.73270216
 0.64061358 0.66428243 0.79837219 0.68791239 0.76344965 0.6440774
 0.65210851 0.75587304 0.64459421 0.65437521 0.70958383 0.75918415
 0.68925935 0.7561425  0.66179656 0.67643382 0.68050906 0.65671454
 0.80155484 0.66819337 0.79381574 0.68825186 0.76425448 0.6551168
 0.65990356 0.76494782 0.74177049 0.65128272 0.63858735 0.67737877
 0.71005736 0.66396611 0.73822722 0.85153847 0.78920434 0.65218527
 0.75795824 0.77093197 0.75539437 0.772157   0.79989245 0.66281454
 0.69546159 0.64470819 0.70042893 0.74635173 0.65309221 0.75127527
 0.6928826  0.79512487 0.65895076 0.64200562 0.72447386 0.70324884
 0.64088642 0.65917364 0.74347759 0.77257485 0.66522618 0.68582087
 0.75565105 0.72726503 0.70887414 0.73564404]",0.59,-0.5,0.07932877186807828,0.09779483243740343,0.6578888888888887,0.01044866035672732,0.02831342766428341,0.069,-1.6818234596385437,110,run,myopic_prob
111,[0. 0. 0. ... 0. 0. 0.],0.7168731909362248,"[0.76813132 0.81244558 0.72888553 0.70519562 0.65737612 0.64346639
 0.76774406 0.69297772 0.73174578 0.71870904 0.67980019 0.77027737
 0.71895246 0.68613767 0.70188109 0.70072679 0.79289392 0.72132844
 0.82075863 0.74271003 0.80860059 0.63777792 0.78014937 0.74429107
 0.70536995 0.71838458 0.66860269 0.72450888 0.74036077 0.71070927
 0.78529908 0.70491543 0.71194473 0.76926029 0.6750204  0.73521567
 0.63969119 0.66396512 0.79999816 0.68849618 0.76502334 0.64680257
 0.6526445  0.757291   0.64533541 0.65449618 0.7101919  0.7604413
 0.69055301 0.75836235 0.66346695 0.67869461 0.6815736  0.65690818
 0.80188012 0.66848056 0.794636   0.68825643 0.76775694 0.65353224
 0.65774711 0.76349864 0.74157038 0.64826655 0.63836629 0.67908524
 0.71190842 0.66584028 0.73995113 0.8531321  0.79105423 0.6498218
 0.75946428 0.77139576 0.75847355 0.77428608 0.79989197 0.66264609
 0.69720634 0.64418768 0.70214813 0.74834832 0.65440403 0.75286967
 0.69510697 0.8000119  0.65907932 0.64631023 0.72760488 0.70650553
 0.64454807 0.65995927 0.74507475 0.77681806 0.6684226  0.68702782
 0.75731131 0.729686   0.70996322 0.73729284]",0.56,0.5,0.079747615102838,0.09806539110746326,0.6363333333333333,0.01191317503997468,0.031244787526584623,0.061,-1.6922463388618953,111,run,myopic_prob
112,[0. 0. 0. ... 0. 0. 0.],0.7140948402194636,"[0.76532813 0.80536405 0.71963994 0.70706322 0.65519908 0.64416625
 0.75374318 0.69469681 0.72324434 0.7069899  0.67241542 0.7601912
 0.72107534 0.68740186 0.70246711 0.70201848 0.78593318 0.71463001
 0.82097981 0.74428195 0.81091086 0.64088982 0.78468109 0.73745993
 0.70311187 0.71969047 0.66555871 0.72677758 0.7419521  0.71249659
 0.78775339 0.70635057 0.70559541 0.76998552 0.66693436 0.72448466
 0.63986517 0.66432057 0.80038042 0.67755136 0.7565844  0.64479728
 0.65326625 0.74852508 0.64758963 0.65582883 0.69979972 0.76194982
 0.68042769 0.75105816 0.66399614 0.68073587 0.68349937 0.6555742
 0.79145784 0.67259109 0.79626413 0.67909337 0.76015044 0.64954468
 0.6571574  0.75424608 0.73385341 0.64684022 0.64045062 0.68114883
 0.71479582 0.66874367 0.73332478 0.84716499 0.79250238 0.65116727
 0.76203537 0.77261511 0.75144514 0.76753687 0.80053996 0.66514213
 0.68842234 0.64225006 0.69627846 0.74770486 0.6531181  0.75332858
 0.6884951  0.78992448 0.65855005 0.64629176 0.72222409 0.69951448
 0.64109118 0.65995352 0.73938806 0.77098994 0.66972726 0.67877696
 0.74981574 0.72180309 0.70640817 0.73840397]",0.56,-0.5,0.08032745991420234,0.09855262100943668,0.6809999999999998,0.009035424342250237,0.029437588763699153,0.076,-1.7016610042472322,112,run,myopic_prob
113,[0. 0. 0. ... 0. 0. 0.],0.7100997436377863,"[0.75840152 0.80897531 0.71170063 0.70014757 0.65523304 0.64310151
 0.74164449 0.6922013  0.72652869 0.70148726 0.66510098 0.7538464
 0.72429907 0.67607676 0.69267919 0.70574604 0.787034   0.71602311
 0.81355231 0.74466632 0.80266604 0.64044424 0.77545556 0.72535804
 0.693398   0.71296762 0.65809934 0.7279116  0.74438306 0.70277379
 0.78387636 0.70861987 0.69736445 0.76903852 0.66099144 0.71473071
 0.64130217 0.66003621 0.80009376 0.66951527 0.7573877  0.64413473
 0.65145145 0.73967269 0.64472951 0.65517005 0.69071163 0.75467833
 0.67038361 0.74407758 0.65555068 0.67103777 0.67626968 0.65718414
 0.7812985  0.67592062 0.78847086 0.67187615 0.76356267 0.64770815
 0.65631137 0.75777032 0.7244387  0.64825408 0.64222971 0.67460404
 0.71004027 0.66693348 0.73281432 0.84228928 0.78659661 0.64996091
 0.7537594  0.76451656 0.73724093 0.76223004 0.80076381 0.6642283
 0.68964638 0.63992571 0.68824914 0.75051687 0.65345144 0.74644662
 0.68047136 0.77956701 0.66288687 0.6400679  0.71650731 0.69027776
 0.64226592 0.66104563 0.72737513 0.76236963 0.65998209 0.68507611
 0.74338454 0.72605621 0.70039275 0.74028178]",0.51,0.0,0.0807664686239156,0.09912510940015927,0.663222222222222,0.010827651370055251,0.029854274668422297,0.073,-1.7100652734923032,113,run,myopic_prob
114,[0. 0. 0. ... 0. 0. 0.],0.7070404145745034,"[0.75943453 0.81059434 0.71346194 0.69322268 0.65483072 0.64411157
 0.73031601 0.69299355 0.7295883  0.69520061 0.6678322  0.74926179
 0.71753501 0.66817991 0.68409278 0.70007969 0.78883675 0.71020316
 0.80669742 0.73320696 0.79687114 0.64003825 0.77655775 0.71586568
 0.69116469 0.70283973 0.65095824 0.7308418  0.73774569 0.69467149
 0.78384921 0.70330309 0.68946429 0.76274013 0.65855727 0.70720208
 0.64088733 0.65914546 0.79019468 0.67143574 0.75866726 0.64435715
 0.65431992 0.74150724 0.65130371 0.65431606 0.68650824 0.74867836
 0.67298255 0.74458831 0.64659088 0.66308653 0.66474654 0.6570436
 0.77224984 0.67439411 0.79084167 0.67430013 0.76493529 0.64614383
 0.65661599 0.7509827  0.71582695 0.64713205 0.64316405 0.67853283
 0.71134856 0.6674218  0.72500994 0.83777541 0.77585281 0.64647597
 0.75400834 0.7657649  0.72725685 0.75696269 0.80284761 0.66396203
 0.68143193 0.64012574 0.67866525 0.74449796 0.65574568 0.73836154
 0.68300819 0.77143367 0.66482135 0.63797284 0.71019537 0.68463759
 0.6406372  0.66264571 0.72005253 0.76644971 0.66243481 0.68584264
 0.74532528 0.71427908 0.68993718 0.73302384]",0.5,0.0,0.08132971738419921,0.09969892082242368,0.6615555555555553,0.01141878995178424,0.030277303932313926,0.065,-1.7186212795478129,114,run,myopic_prob
115,[0. 0. 0. ... 0. 0. 0.],0.702758745160088,"[0.74841093 0.80322413 0.70140585 0.69396857 0.65328483 0.64667283
 0.71967517 0.6955838  0.71817116 0.68720036 0.65829772 0.74380357
 0.71266741 0.66113828 0.6757788  0.68976643 0.7922818  0.71142941
 0.80072969 0.72726821 0.79803658 0.6403013  0.7682969  0.71673318
 0.68203362 0.69325231 0.65063968 0.72549594 0.73209751 0.68768437
 0.77837547 0.6986229  0.69060659 0.75713119 0.65958403 0.69850535
 0.64144439 0.66752606 0.78354875 0.66370419 0.76084065 0.6422434
 0.65280102 0.73618672 0.64914117 0.65618056 0.68697578 0.74237327
 0.66402303 0.73500254 0.6431273  0.65549291 0.65803301 0.65589837
 0.76510965 0.67628222 0.78264443 0.66804335 0.75583049 0.64560535
 0.65560537 0.7499485  0.70552925 0.64680544 0.64988726 0.66836717
 0.70325299 0.67270518 0.71555338 0.83009615 0.76802638 0.64287419
 0.75452172 0.75978082 0.72328822 0.7585993  0.80455274 0.66814868
 0.67563789 0.64106827 0.67152646 0.74027269 0.65300651 0.73029208
 0.6764068  0.7648666  0.66495956 0.63822078 0.69921075 0.67577835
 0.64046393 0.66156256 0.71025546 0.75689954 0.66496592 0.67860444
 0.7383136  0.70631028 0.68033093 0.72316385]",0.55,0.0,0.08182742319670808,0.10011555219638149,0.6917777777777775,0.010681804184311892,0.030943252655510112,0.072,-1.7279131501314677,115,run,myopic_prob
116,[0. 0. 0. ... 0. 0. 0.],0.698173914027663,"[0.73828527 0.79522884 0.69701837 0.6850473  0.65493069 0.64547818
 0.71947328 0.68514693 0.71001835 0.6795114  0.65341895 0.736389
 0.70151263 0.66292938 0.66925548 0.68202859 0.78914785 0.70290003
 0.79395236 0.71848409 0.79394987 0.6427782  0.75781247 0.70747292
 0.67427373 0.69469049 0.65017105 0.7182845  0.72694973 0.67857419
 0.77443633 0.68850162 0.68453305 0.75102331 0.66037173 0.6900784
 0.64461882 0.66843587 0.77327294 0.65224079 0.7529836  0.64233058
 0.65347986 0.72761415 0.65006145 0.65707217 0.68400326 0.73573961
 0.66040282 0.72714975 0.64448176 0.65686564 0.65200671 0.65636198
 0.75813509 0.6787885  0.77527723 0.66885038 0.74665632 0.64736723
 0.65666878 0.75314884 0.69557084 0.64670823 0.64824472 0.66239622
 0.69422237 0.67529436 0.70705913 0.82426147 0.77105045 0.64269769
 0.74625781 0.75016401 0.71280912 0.75114882 0.80100153 0.66802962
 0.66568221 0.64814635 0.66509298 0.73511672 0.65357976 0.72213753
 0.67042998 0.75779299 0.66365217 0.63906179 0.69760876 0.66755108
 0.64205788 0.65995886 0.70187832 0.74651832 0.65589243 0.67009078
 0.73158509 0.69904159 0.67067895 0.71884776]",0.58,0.0,0.08240850614547254,0.10070282822574025,0.6966666666666664,0.007601533471177947,0.028014492530573035,0.073,-1.7352369433351473,116,run,myopic_prob
117,[0. 0. 0. ... 0. 0. 0.],0.6953222716986723,"[0.72797324 0.78907731 0.69700405 0.68786531 0.65586168 0.64589784
 0.72222447 0.6749307  0.71287695 0.67222114 0.64741585 0.73765536
 0.69591185 0.65505413 0.66126499 0.67319877 0.79115174 0.69613784
 0.79012285 0.71825298 0.78920488 0.64480624 0.74787498 0.69622266
 0.67426853 0.69724077 0.65003307 0.7132582  0.71940512 0.68036713
 0.76824241 0.67859963 0.68371266 0.75103939 0.66693594 0.69210828
 0.64383679 0.67073363 0.77500582 0.64811329 0.75623906 0.64378246
 0.65067589 0.71910092 0.64916668 0.6586745  0.68405535 0.73017327
 0.66021024 0.72106719 0.64395979 0.65430236 0.65121151 0.66135644
 0.7495541  0.68525109 0.76647715 0.66908647 0.73762689 0.64698949
 0.65710778 0.75253498 0.69663854 0.64565574 0.64693458 0.66692234
 0.68436444 0.67962636 0.70140868 0.82640317 0.76525883 0.64004056
 0.73364191 0.74108846 0.70687071 0.74469171 0.79381842 0.67029261
 0.65707712 0.64683399 0.6586737  0.73742555 0.65449933 0.71404799
 0.66228231 0.74704847 0.67040792 0.63853552 0.69290832 0.66149227
 0.64227696 0.66143962 0.69737205 0.73819444 0.64711408 0.66370561
 0.72567515 0.68661441 0.67213884 0.72109448]",0.57,0.5,0.08306677565214506,0.10124639753758723,0.671222222222222,0.010681804184311906,0.030902766078959355,0.07,-1.7432580805775761,117,run,myopic_prob
118,[0. 0. 0. ... 0. 0. 0.],0.6921323756528809,"[0.72920095 0.78216221 0.68837674 0.68040511 0.65849862 0.64681097
 0.72582564 0.66640605 0.70459057 0.66763979 0.64533611 0.73859935
 0.6903514  0.65780716 0.65768589 0.67335166 0.78084862 0.6880872
 0.79303121 0.70983629 0.77818955 0.64261802 0.7425183  0.68947962
 0.66779777 0.69717747 0.650773   0.70521725 0.71310159 0.68341073
 0.76097209 0.66966705 0.68547502 0.74495219 0.66694758 0.69464005
 0.64560614 0.67139082 0.76746105 0.64675653 0.74677081 0.64554496
 0.64991067 0.71072055 0.64875139 0.65821689 0.6812539  0.73141204
 0.65768368 0.71571941 0.64853629 0.65249594 0.64979102 0.66832109
 0.74323895 0.68813049 0.75718086 0.671278   0.73069056 0.64593038
 0.65885508 0.74290031 0.68887641 0.64552023 0.64930482 0.66192366
 0.67551013 0.68381232 0.69163693 0.8211218  0.75501637 0.63936446
 0.73518652 0.73272999 0.69475665 0.73884535 0.78400775 0.67106289
 0.65047423 0.64663972 0.66266297 0.72928491 0.65295049 0.70577999
 0.65919396 0.74051175 0.6699907  0.63749753 0.69239568 0.65854616
 0.64429419 0.66080898 0.68675001 0.74055459 0.64795522 0.66232954
 0.71681585 0.67852457 0.66383994 0.72442373]",0.52,-0.5,0.08361135859062493,0.10176375113393772,0.6877777777777777,0.01058320711679628,0.02936954497108859,0.072,-1.7513424619263989,118,run,myopic_prob
119,[0. 0. 0. ... 0. 0. 0.],0.6911994243759514,"[0.73036166 0.78213511 0.69062111 0.67300641 0.66035022 0.64749904
 0.73016163 0.66375847 0.70465721 0.66842601 0.64545987 0.74083647
 0.68909289 0.65422508 0.65862188 0.66848386 0.77525091 0.68196339
 0.79197138 0.71168957 0.77280393 0.64341154 0.73191265 0.69087284
 0.67629693 0.69935622 0.64971998 0.70913092 0.70557363 0.68529707
 0.76420212 0.66293124 0.68252093 0.73936657 0.66878413 0.69613977
 0.64475906 0.67122804 0.76136089 0.64702044 0.73871395 0.64859803
 0.65081027 0.70700953 0.647612   0.65647146 0.68022445 0.73096503
 0.65724144 0.71621352 0.65015642 0.65368139 0.64943469 0.67251304
 0.73576905 0.68652135 0.74784154 0.66982046 0.73180284 0.64886941
 0.65862051 0.74319125 0.68204843 0.64577789 0.65090754 0.66311801
 0.68100613 0.67971459 0.69310224 0.82366704 0.75623652 0.63794319
 0.7355823  0.72570689 0.69708474 0.7280736  0.78653085 0.66916563
 0.65145076 0.64663596 0.66297638 0.72513714 0.65753302 0.69945082
 0.66310326 0.74290669 0.67006899 0.63697769 0.68259636 0.66248463
 0.64573979 0.66167895 0.68781734 0.73138601 0.6446693  0.66376516
 0.70968306 0.68208118 0.65729494 0.72549675]",0.64,0.0,0.08409658729269401,0.10220473745563453,0.6769999999999999,0.011266148854532702,0.03051190423205325,0.058,-1.760602314269584,119,run,myopic_prob
120,[0. 0. 0. ... 0. 0. 0.],0.687565436109764,"[0.72220869 0.77666491 0.68416919 0.66518558 0.66370399 0.64921832
 0.72259069 0.66722725 0.69754146 0.67024321 0.64534883 0.73091441
 0.68390524 0.65521865 0.66401529 0.66546327 0.76977428 0.67561483
 0.78655219 0.7015169  0.76373244 0.64970883 0.72403448 0.68268121
 0.67310627 0.69336203 0.64968522 0.70369877 0.70055358 0.68122767
 0.75993997 0.65572348 0.68628206 0.73189127 0.67183129 0.69054818
 0.64370199 0.66923513 0.75332031 0.65054977 0.73206734 0.64779688
 0.65019635 0.69817154 0.64824515 0.65397166 0.6805707  0.72454951
 0.65883878 0.71154806 0.64856463 0.65412315 0.65516232 0.67979965
 0.7247656  0.68394792 0.74167882 0.67036417 0.72466983 0.6492411
 0.66030921 0.7343548  0.68192098 0.64482285 0.64779418 0.65651946
 0.6726767  0.67858611 0.68432433 0.81609664 0.74637423 0.63725852
 0.72896111 0.71598521 0.6919153  0.72031048 0.77894205 0.66935962
 0.65074986 0.6445847  0.65500196 0.72676738 0.65647619 0.69332952
 0.66199951 0.72949641 0.67142414 0.63689074 0.67177553 0.66176941
 0.64406593 0.65933594 0.67863898 0.72226779 0.64477117 0.66472505
 0.70304299 0.67188524 0.65147242 0.71939667]",0.52,0.0,0.08453860595965103,0.10273942915589226,0.7019999999999997,0.00900838525725287,0.028147321778297783,0.07,-1.7693952709083254,120,run,myopic_prob
121,[0. 0. 0. ... 0. 0. 0.],0.6843332900302784,"[0.7137497  0.77878649 0.68677742 0.65802013 0.66574381 0.64795701
 0.71258888 0.66933151 0.68952156 0.66468461 0.64671279 0.7215286
 0.67892076 0.65316666 0.672371   0.66650767 0.7655993  0.67056659
 0.78193039 0.69417337 0.75449479 0.64748554 0.71719217 0.67564665
 0.67391762 0.68767332 0.64880346 0.70193263 0.69206807 0.67489268
 0.75282144 0.65121473 0.68540845 0.7309753  0.67356832 0.67999195
 0.64816061 0.66596502 0.74514662 0.65131676 0.72426761 0.6467827
 0.64874912 0.69201053 0.65227244 0.65322148 0.67850572 0.71910699
 0.65947562 0.70889329 0.64790925 0.65250766 0.65530659 0.68194461
 0.71747341 0.68968128 0.7329159  0.67099545 0.72857854 0.64972035
 0.66123755 0.72841816 0.68207324 0.64280358 0.64696381 0.65240984
 0.66327238 0.67511378 0.67682993 0.8065735  0.73670929 0.6349552
 0.71688128 0.70735387 0.68070954 0.71286413 0.77199131 0.66945964
 0.64942358 0.64446747 0.64892073 0.71930381 0.65696755 0.69474939
 0.6629765  0.719238   0.66957108 0.63736379 0.66973249 0.66261083
 0.64373109 0.66215812 0.67015349 0.71392027 0.64527479 0.66398659
 0.69679891 0.66466511 0.65145939 0.71160309]",0.55,0.0,0.08493685929319797,0.10323758779604869,0.6995555555555554,0.008244599386595029,0.02739305131105081,0.069,-1.777488163289735,121,run,myopic_prob
122,[0. 0. 0. ... 0. 0. 0.],0.6831749528022895,"[0.71569897 0.76919457 0.67933767 0.65187017 0.6635357  0.64850209
 0.70390075 0.67576359 0.68373436 0.66526702 0.64591902 0.72444677
 0.68198089 0.65255583 0.66948003 0.66540066 0.76115905 0.66618065
 0.77240861 0.68584772 0.75566463 0.64540708 0.71995362 0.66690916
 0.6710707  0.69032254 0.65287307 0.69066313 0.69367907 0.67666965
 0.75480573 0.64788357 0.68279176 0.72510912 0.67186528 0.67679358
 0.64750881 0.6636973  0.74779214 0.65159058 0.72594283 0.64686236
 0.64972134 0.68365332 0.65212627 0.65376848 0.67725864 0.7118672
 0.66074612 0.7102776  0.64751538 0.65315524 0.6556503  0.68107367
 0.72070327 0.68752316 0.73585963 0.67285983 0.73009804 0.64578763
 0.66058621 0.72790379 0.68225842 0.64329544 0.64744132 0.64912769
 0.66471716 0.67191507 0.67946975 0.79745552 0.72933763 0.63475865
 0.71721021 0.70825965 0.67510591 0.71596691 0.77279633 0.66805767
 0.64887671 0.65013761 0.64630848 0.71246742 0.65581959 0.68677064
 0.66474967 0.72030523 0.66813929 0.63876902 0.67377701 0.66296107
 0.64448064 0.66201069 0.67357005 0.7129049  0.64551667 0.6619596
 0.70045327 0.65790935 0.65066883 0.71559122]",0.54,0.0,0.08538887277522272,0.10371713038108668,0.6871111111111109,0.010799929479881188,0.030510656358118466,0.058,-1.7861370738567397,122,run,myopic_prob
123,[0. 0. 0. ... 0. 0. 0.],0.6801434218299053,"[0.7083691  0.76019871 0.67031402 0.64584096 0.6653766  0.64769001
 0.69217435 0.67191518 0.67634643 0.66608524 0.64737086 0.71782685
 0.67198847 0.65345371 0.67053434 0.66491854 0.75606028 0.65914904
 0.76352302 0.6785429  0.7478284  0.64899116 0.7110748  0.6582975
 0.67066464 0.68244415 0.65109225 0.68566012 0.68546147 0.67047018
 0.74622655 0.64600902 0.68379557 0.71661464 0.67333444 0.68210467
 0.64523101 0.66175147 0.74046285 0.65223686 0.72703137 0.6460579
 0.65244861 0.67659605 0.65311265 0.65562724 0.67645895 0.70630655
 0.65996492 0.70388194 0.64777526 0.65253968 0.6562998  0.67891159
 0.71502942 0.68865797 0.72496865 0.6715059  0.7249201  0.64509118
 0.65825792 0.71947005 0.68217668 0.6438784  0.65373707 0.64696631
 0.66355657 0.67119641 0.67281629 0.80112751 0.7194361  0.63436638
 0.71056374 0.70088251 0.67114548 0.70944975 0.76607592 0.66684284
 0.64880776 0.64894583 0.64664923 0.70611208 0.66275462 0.68020318
 0.6688199  0.71095831 0.66751765 0.63747918 0.67245564 0.661688
 0.64384753 0.6633042  0.66472016 0.70422116 0.64667059 0.66201023
 0.69308826 0.65819277 0.65181988 0.71151399]",0.58,0.5,0.0858201341856172,0.10414770366750653,0.7059999999999998,0.008127703140343806,0.026934942924325817,0.076,-1.7945661855119073,123,run,myopic_prob
124,[0. 0. 0. ... 0. 0. 0.],0.6773376826820835,"[0.69929437 0.75415801 0.66219864 0.64476298 0.66363135 0.64689371
 0.68608175 0.66879356 0.67065368 0.66934819 0.64695371 0.71026745
 0.66706785 0.65348717 0.67812422 0.66593601 0.74821524 0.65151122
 0.75604738 0.66895631 0.74098342 0.646939   0.70063265 0.65057693
 0.66965177 0.67581794 0.65104117 0.68497678 0.67921245 0.66428678
 0.74032542 0.64453712 0.68251061 0.71159462 0.66934477 0.6815867
 0.64543154 0.65892914 0.7321257  0.65087768 0.71860502 0.64579404
 0.65288738 0.66719922 0.66052701 0.65564081 0.67678027 0.70168704
 0.66078186 0.6963168  0.64764121 0.65404811 0.65325753 0.68430287
 0.70724629 0.68716258 0.71811484 0.6706112  0.71544176 0.64610692
 0.65754713 0.7131618  0.68323901 0.643901   0.6609764  0.64752969
 0.67142177 0.67156304 0.66714846 0.79503732 0.71141988 0.63427051
 0.70214972 0.69383469 0.67225612 0.70111557 0.75704933 0.66939569
 0.64896007 0.6460177  0.64715308 0.69931736 0.66271975 0.67073863
 0.673376   0.70442077 0.66602332 0.63828197 0.67436693 0.66138593
 0.64380407 0.66329991 0.65726945 0.69975794 0.64643212 0.66175675
 0.68527198 0.65768264 0.65700572 0.70179129]",0.47,0.0,0.0865920347582929,0.10481543112738545,0.7086666666666664,0.006651614909351398,0.027404420829123283,0.068,-1.8013599029757565,124,run,myopic_prob
