,interaction_histogram,mse,user_mse,recall_at_k,interaction_spread,inter_cluster_interaction_similarity,intra_cluster_interaction_similarity,diversity_metric,inter_cluster_rec_similarity,intra_cluster_rec_similarity,serendipity_metric,novelty_metric,timesteps,state,model
108,[0. 0. 0. ... 0. 0. 0.],0.7708224045698805,"[0.80613141 0.84118272 0.82231573 0.79935238 0.74763196 0.65853439
 0.68692118 0.74810398 0.7335952  0.77086424 0.77211433 0.82080025
 0.80968071 0.72911372 0.68159592 0.8036393  0.80858843 0.7906792
 0.72122403 0.79715537 0.79229203 0.73048629 0.74891037 0.75788096
 0.79124117 0.80990243 0.79403798 0.79383025 0.78383449 0.80025747
 0.78757658 0.7850916  0.74824823 0.8044971  0.75975261 0.80247882
 0.73247707 0.78859422 0.83725971 0.76023151 0.75256453 0.75402791
 0.74566179 0.81295894 0.74057038 0.7699979  0.7662577  0.79485626
 0.81119923 0.82040772 0.73166481 0.66230784 0.78176142 0.68405414
 0.8166062  0.81268316 0.79791565 0.76457119 0.80516059 0.66693613
 0.72794516 0.81021406 0.83863593 0.70594404 0.74978172 0.79224771
 0.80869217 0.78357884 0.78912817 0.81052689 0.82397311 0.73460203
 0.73526158 0.79206632 0.80159922 0.79232801 0.78795947 0.72063337
 0.79202327 0.70123386 0.78829534 0.79579841 0.72033308 0.71123275
 0.74114348 0.83005266 0.76785995 0.69468522 0.81819968 0.78923638
 0.73944921 0.66540329 0.78019504 0.80632203 0.71893961 0.80038786
 0.80875479 0.77179841 0.78214959 0.80335992]",0.64,0.5,0.07979194549914408,0.09885065462337535,0.7277777777777777,0.02404127764085539,0.043409894558813125,0.846,-1.7040426918381715,108,run,entropy
109,[0. 0. 0. ... 0. 0. 0.],0.7679027846980412,"[0.80592839 0.84274411 0.81957001 0.79367499 0.74068356 0.6508958
 0.67996002 0.74955566 0.72949529 0.76758258 0.76470437 0.82075258
 0.80670273 0.72403272 0.6745084  0.79920215 0.81011179 0.79023906
 0.71822646 0.79641653 0.79302496 0.72505777 0.75110031 0.75627473
 0.78770071 0.8067211  0.79932297 0.79684904 0.78579265 0.79733174
 0.78786968 0.78659828 0.74089278 0.80569998 0.75596756 0.80295655
 0.72690052 0.7824802  0.83996444 0.755815   0.74889564 0.75073351
 0.73757851 0.81770726 0.73412944 0.76303505 0.75657295 0.79320209
 0.80831176 0.81743136 0.72261163 0.65295507 0.78046543 0.68057019
 0.81774223 0.80856905 0.79398223 0.76055473 0.80412701 0.66133656
 0.71642122 0.81202381 0.83667307 0.69782502 0.74371918 0.78820788
 0.80665202 0.78432004 0.78642287 0.81056779 0.82329155 0.72834355
 0.73030056 0.7924871  0.80099238 0.79048329 0.78612889 0.72071312
 0.79010744 0.69417762 0.78445587 0.79177282 0.71997537 0.70329923
 0.73938515 0.83383434 0.7617654  0.68801914 0.81820109 0.78929944
 0.73564769 0.65956119 0.7771927  0.80608262 0.7135697  0.79363666
 0.81007125 0.76402595 0.77731313 0.80349144]",0.62,0.0,0.08012589076070727,0.09905396229732634,0.7265555555555554,0.02320387074060964,0.043824500673645,0.847,-1.7145600732357242,109,run,entropy
110,[0. 0. 0. ... 0. 0. 0.],0.7639332221587828,"[0.80741688 0.84102228 0.81903091 0.78902953 0.73415879 0.64521852
 0.67420267 0.74169115 0.72162478 0.76283522 0.756784   0.82232796
 0.80109786 0.7155161  0.66750396 0.79354406 0.80882245 0.78917063
 0.7098692  0.79389219 0.78965543 0.71900553 0.74263166 0.74854186
 0.78219838 0.80529718 0.80103274 0.79711243 0.78475281 0.79550518
 0.78928689 0.77770412 0.7419506  0.80541377 0.75072967 0.79411389
 0.72023207 0.78451329 0.84002792 0.75005657 0.74307053 0.74312749
 0.73572404 0.81754484 0.7251504  0.75512495 0.7493811  0.79633446
 0.80170808 0.81656227 0.71503521 0.64770961 0.7743567  0.67582297
 0.81714744 0.80555216 0.79146627 0.7590797  0.79848128 0.65034136
 0.70804688 0.81489085 0.83305648 0.69193216 0.73570392 0.78170363
 0.80562982 0.77856393 0.77656348 0.80871584 0.8243533  0.72022338
 0.72508558 0.79442238 0.80074562 0.78439354 0.78555992 0.71157574
 0.78583061 0.68949923 0.78411345 0.78987443 0.71319242 0.6950408
 0.73230837 0.83625663 0.75627932 0.68200064 0.81594909 0.79064352
 0.73032607 0.65215366 0.77316919 0.803205   0.70933976 0.79201315
 0.81014954 0.76219804 0.77182551 0.80354535]",0.56,-0.5,0.08068992395108271,0.09938332871089436,0.7445555555555555,0.022758954887471244,0.04396745156550744,0.838,-1.7241101183269998,110,run,entropy
111,[0. 0. 0. ... 0. 0. 0.],0.7601606423174305,"[0.80981755 0.84359576 0.81985142 0.78725112 0.73637216 0.63795801
 0.66884537 0.7369177  0.71278137 0.76029606 0.75728237 0.82223284
 0.79660579 0.71197772 0.66371562 0.78626519 0.81189124 0.78711596
 0.70604974 0.78692076 0.79265578 0.71070204 0.73775896 0.7430737
 0.77653952 0.80709565 0.79869826 0.79885847 0.78340333 0.79177565
 0.79134674 0.77253015 0.73517766 0.80567044 0.7405493  0.78604187
 0.7146171  0.77932834 0.84344685 0.74473628 0.73843145 0.73609203
 0.73267156 0.81732968 0.71884164 0.7486924  0.74076099 0.79504653
 0.79554475 0.81482772 0.70558205 0.64050395 0.76812548 0.66870533
 0.81861732 0.80424429 0.78958624 0.75305472 0.7922767  0.64476966
 0.70359586 0.81726523 0.82912228 0.68416395 0.73062257 0.77741023
 0.79971013 0.77079238 0.76888384 0.80802424 0.82566774 0.71449651
 0.7211561  0.79578115 0.79753713 0.77771202 0.77937651 0.70334155
 0.78184736 0.68754827 0.78139118 0.78729966 0.70406348 0.69204943
 0.72555366 0.83148994 0.75029738 0.67417649 0.81176091 0.79086785
 0.73070425 0.64680796 0.76982105 0.80612546 0.7021236  0.78170953
 0.81036519 0.75402724 0.76573518 0.80418544]",0.59,0.0,0.08120836208641928,0.09994751966852351,0.7516666666666666,0.022470367279538536,0.043266631698466944,0.83,-1.7326353986393883,111,run,entropy
112,[0. 0. 1. ... 0. 0. 0.],0.755743022884127,"[0.81176235 0.84404536 0.81690596 0.78091281 0.72892238 0.63042709
 0.66440444 0.73220953 0.70533239 0.75372225 0.75485662 0.8255364
 0.7926565  0.70394703 0.65639386 0.77985925 0.8137406  0.7864585
 0.70395635 0.78104452 0.78775156 0.70312601 0.73223784 0.73829257
 0.77514641 0.80808875 0.79912058 0.79787672 0.77865858 0.79436965
 0.79179632 0.76701273 0.72595913 0.80638824 0.73327727 0.78358914
 0.71019812 0.77104928 0.84123307 0.74060254 0.7343135  0.728569
 0.72493147 0.81636671 0.71301232 0.74191118 0.73478086 0.79873341
 0.78636794 0.814893   0.69651925 0.63821515 0.7626558  0.65862127
 0.81505326 0.79728206 0.78436939 0.74429383 0.7812656  0.63961707
 0.69605759 0.81726108 0.82843763 0.67704759 0.72567438 0.77203244
 0.79464486 0.76535667 0.76172623 0.80900935 0.82498793 0.70681282
 0.71393973 0.79694591 0.796181   0.77113567 0.77257111 0.69588614
 0.77780644 0.67970846 0.77436314 0.78278219 0.69764738 0.68603574
 0.71661851 0.83268824 0.74533811 0.66805637 0.81418395 0.79197644
 0.71895504 0.64024352 0.76375951 0.80481885 0.69899199 0.77286661
 0.80701242 0.74444733 0.76052918 0.80512399]",0.72,0.0,0.08184385253758472,0.10050739025624675,0.7457777777777775,0.02216375361494091,0.04346178531660125,0.837,-1.7410567430202606,112,run,entropy
113,[0. 0. 0. ... 0. 0. 0.],0.7515865968236092,"[0.81459725 0.84401891 0.81780716 0.77429235 0.72224161 0.62916082
 0.65804983 0.72267189 0.69972299 0.74818238 0.74806871 0.82533729
 0.78647785 0.69646897 0.65099901 0.77381439 0.80732433 0.78340982
 0.69798534 0.77695928 0.78308078 0.69808257 0.72472754 0.72808806
 0.77347764 0.81056019 0.79937759 0.79862234 0.78127035 0.79642301
 0.79108053 0.76269918 0.71829884 0.80720988 0.72733886 0.77845281
 0.70206783 0.76739751 0.84445461 0.7315741  0.72888701 0.7218564
 0.71784447 0.81414476 0.70658168 0.73489337 0.72697047 0.79976858
 0.78004055 0.8167368  0.69000058 0.64071401 0.76106533 0.65495149
 0.8132379  0.79223917 0.77976904 0.73418707 0.77821266 0.63555136
 0.68842478 0.81594219 0.82566945 0.6674319  0.71807847 0.76716597
 0.79116464 0.75769232 0.75979117 0.80873823 0.82392492 0.70000209
 0.7026987  0.79704573 0.79476521 0.76729558 0.76818053 0.68857269
 0.77204931 0.67360126 0.77290904 0.7805691  0.68939407 0.6800552
 0.70905442 0.8352715  0.73896332 0.66282276 0.80946266 0.79291161
 0.71120915 0.63334408 0.76390172 0.80251015 0.68938967 0.76555972
 0.80602737 0.73649752 0.75644775 0.80459662]",0.6,0.0,0.08242079088323156,0.10096825391491615,0.7537777777777777,0.023662613398576296,0.04221588718221418,0.825,-1.7502199674697467,113,run,entropy
114,[0. 0. 0. ... 0. 0. 0.],0.7471868993749813,"[0.81241637 0.84634451 0.82114332 0.76582573 0.71487738 0.62841601
 0.65240709 0.71598049 0.70059261 0.74222473 0.74238663 0.82679436
 0.77982115 0.68936028 0.64413177 0.77007309 0.80797062 0.78099415
 0.69295448 0.77330594 0.77509131 0.69226058 0.71797057 0.71833273
 0.7686965  0.81128952 0.79478773 0.79342039 0.77802462 0.79272069
 0.79171327 0.7566292  0.7104175  0.80890816 0.72019583 0.76951077
 0.69343452 0.76200666 0.84587652 0.72380753 0.71931809 0.71604367
 0.70870428 0.81289433 0.70311294 0.72943321 0.72160473 0.79927732
 0.77734147 0.81357442 0.68461559 0.63990355 0.76076983 0.6505283
 0.81267831 0.78648361 0.77668189 0.72563242 0.78285893 0.62734193
 0.67947167 0.81457877 0.82397412 0.66272876 0.71568784 0.76195888
 0.78336892 0.75125294 0.75278235 0.80960457 0.8273151  0.69340913
 0.69740532 0.79475376 0.79252025 0.75901294 0.75926164 0.68197834
 0.76813734 0.66576222 0.76755883 0.77589414 0.68123779 0.67356515
 0.70294433 0.8375333  0.73384884 0.65569122 0.80270107 0.79461208
 0.7036542  0.62550269 0.7551083  0.79731762 0.68341143 0.75749872
 0.8025867  0.7323551  0.75289989 0.80588955]",0.63,0.5,0.08277525139099007,0.10150562762410256,0.7573333333333332,0.02346821876476951,0.04418738934651314,0.826,-1.760322875562936,114,run,entropy
115,[0. 0. 0. ... 0. 0. 0.],0.7431947504710024,"[0.81587999 0.84993453 0.81886895 0.76126714 0.7059362  0.62859894
 0.65295787 0.70889785 0.6923859  0.7378994  0.73625486 0.8209929
 0.78355962 0.68378974 0.64467631 0.7603076  0.81120742 0.77722095
 0.6845475  0.76866178 0.7714126  0.68491292 0.71190559 0.71261791
 0.76157084 0.81055917 0.79134786 0.79422205 0.77446209 0.79465796
 0.79439103 0.75046146 0.70385634 0.81008473 0.71392496 0.76131201
 0.68656931 0.75642337 0.84420927 0.72041194 0.7193664  0.7088783
 0.70528772 0.8138709  0.69577006 0.72001099 0.71390674 0.79455636
 0.77198526 0.81243456 0.6880901  0.63815976 0.75397427 0.64686564
 0.81067199 0.77989724 0.77605349 0.71904619 0.7758651  0.62444262
 0.67158244 0.81477715 0.82199559 0.65416655 0.70766571 0.75710092
 0.77979421 0.74411188 0.74583474 0.80996531 0.82238802 0.68824312
 0.68981494 0.79326542 0.78807481 0.75300341 0.75057641 0.67714914
 0.75877594 0.66177778 0.76067741 0.77349691 0.67655658 0.66653777
 0.69830811 0.84079374 0.72810321 0.65069269 0.79872819 0.79649153
 0.69720544 0.62673249 0.74854267 0.79271162 0.67634029 0.74810971
 0.80370844 0.72610565 0.74926067 0.80801587]",0.6,-0.5,0.08314135242202923,0.10194986527815562,0.7699999999999997,0.02340266946780621,0.04328734046352757,0.811,-1.7699376102287372,115,run,entropy
116,[0. 0. 0. ... 0. 0. 0.],0.7390032756388812,"[0.81287236 0.85070975 0.8136962  0.75441475 0.69950989 0.6297276
 0.6474927  0.70278954 0.68697574 0.73169535 0.73048485 0.81543181
 0.77955329 0.67678603 0.63980389 0.75207451 0.80573697 0.77259237
 0.67668275 0.76581655 0.76687195 0.68049071 0.70450457 0.7060237
 0.75312342 0.80942579 0.78968774 0.79560771 0.77278953 0.79690742
 0.79726694 0.74367829 0.69696336 0.81034906 0.7102197  0.75480805
 0.68109866 0.7518778  0.84493946 0.71331935 0.7146803  0.70920162
 0.69657704 0.81262321 0.68711974 0.7122757  0.71868395 0.79025161
 0.76483694 0.80669219 0.68168184 0.63597425 0.74702712 0.64855136
 0.80935874 0.77488144 0.77112552 0.7131369  0.77046157 0.62840029
 0.66384966 0.815165   0.8176823  0.64956534 0.70043755 0.74993374
 0.77747054 0.73872439 0.74164133 0.81023453 0.81678813 0.68172581
 0.68392642 0.79094213 0.78772589 0.7481922  0.74658598 0.66943631
 0.75212925 0.65667407 0.75284864 0.77001876 0.6678167  0.65777944
 0.68839847 0.83896284 0.71989031 0.64500514 0.79057726 0.79908001
 0.68902479 0.62852094 0.74129508 0.7859076  0.66961035 0.75031246
 0.80030558 0.7329429  0.74338254 0.81147577]",0.6,0.0,0.0836565962654189,0.10240978756676271,0.7675555555555554,0.020502625181062533,0.042291175576279504,0.817,-1.7804463555130527,116,run,entropy
117,[0. 0. 0. ... 0. 0. 0.],0.7346077440911671,"[0.81257666 0.85364986 0.80893669 0.74932655 0.6920607  0.62945872
 0.64133406 0.6947548  0.68875896 0.7255709  0.7240927  0.81072811
 0.77387471 0.67060971 0.63370288 0.74434105 0.80732447 0.76707773
 0.66742087 0.75841805 0.76188265 0.67864334 0.699418   0.70184208
 0.74996655 0.80572409 0.78755882 0.79312137 0.7696435  0.7948829
 0.79670525 0.73846411 0.69047047 0.80676657 0.70342431 0.74406921
 0.67143754 0.74670852 0.84397352 0.7109817  0.7085423  0.70246198
 0.69410884 0.80693407 0.68173686 0.70395734 0.71063212 0.7844007
 0.76043867 0.80644427 0.6818996  0.63638639 0.7393774  0.64185509
 0.80825903 0.76965257 0.76763805 0.70950687 0.76471665 0.63122015
 0.65764518 0.81450525 0.81362961 0.64482761 0.69470037 0.74497126
 0.77950927 0.73049362 0.73274436 0.81067366 0.81604607 0.67457098
 0.68158377 0.78610507 0.78459104 0.74754804 0.73789505 0.66376167
 0.74589012 0.65073196 0.74759834 0.76519219 0.66210917 0.64870133
 0.6810952  0.83452726 0.7137316  0.63778762 0.78617688 0.79898773
 0.68359788 0.63167035 0.73490225 0.78488981 0.66179985 0.74377249
 0.7995748  0.72370666 0.73869899 0.80995844]",0.66,0.0,0.08437696191152257,0.10311004963169379,0.7683333333333333,0.022734032498521652,0.04200433788710355,0.132,-1.7884290688350308,117,run,entropy
118,[0. 0. 0. ... 0. 0. 0.],0.7303188995981846,"[0.81188631 0.85552018 0.80398769 0.74449032 0.68484141 0.63050782
 0.63398909 0.6900071  0.68276706 0.71981463 0.71641622 0.81454383
 0.76594083 0.66424637 0.63501076 0.73765563 0.80333343 0.76036993
 0.66306008 0.75128084 0.75410181 0.67151014 0.69180163 0.69174256
 0.74380174 0.80691024 0.78676972 0.79290595 0.76519858 0.79174463
 0.79900184 0.72961615 0.68328892 0.80686578 0.69794067 0.73794849
 0.66494314 0.73967787 0.84355165 0.70363306 0.70527692 0.69653943
 0.68972745 0.80477703 0.68010943 0.69896054 0.70370475 0.78204616
 0.75231619 0.79890834 0.67433233 0.63730784 0.73339907 0.64062437
 0.80331957 0.76491029 0.76812451 0.70642939 0.75880388 0.62972861
 0.64952577 0.81095306 0.81198058 0.63864901 0.69327864 0.73604665
 0.77175653 0.72345749 0.72761435 0.8107179  0.80924225 0.66902772
 0.67603413 0.78178837 0.77591043 0.74193716 0.72946927 0.65926273
 0.73868179 0.6501152  0.744892   0.75885302 0.66416028 0.64993569
 0.6754182  0.83164816 0.70956495 0.6326822  0.78125861 0.79850377
 0.67720369 0.63207574 0.72832961 0.78023873 0.65582329 0.74211235
 0.7979309  0.72365791 0.73372191 0.80645968]",0.55,0.0,0.08484248919322054,0.10360426827040999,0.7701111111111111,0.02191908501140958,0.043310827233657236,0.14,-1.7980026926709178,118,run,entropy
119,[0. 0. 0. ... 0. 0. 0.],0.7255008428226534,"[0.81013339 0.85217937 0.79752526 0.73641501 0.67798092 0.63274411
 0.63384942 0.6847264  0.67513893 0.71164472 0.70789283 0.80795181
 0.76286419 0.65824052 0.63067025 0.73204448 0.80011116 0.75565275
 0.6571281  0.74567124 0.74864382 0.6711883  0.68541784 0.6857259
 0.73628498 0.80430268 0.78041056 0.79597577 0.76167149 0.78736056
 0.80117566 0.72337292 0.67372521 0.80629232 0.69279202 0.73524731
 0.65825404 0.74231692 0.84407693 0.69623939 0.69670717 0.69817331
 0.68286575 0.80106283 0.67088373 0.69341092 0.69709957 0.77888941
 0.74578192 0.79241607 0.6679413  0.6372003  0.72606006 0.6402946
 0.79785638 0.75933512 0.76364512 0.7030292  0.7483107  0.62780015
 0.64319716 0.80598361 0.80587789 0.63205336 0.68686513 0.73044243
 0.76482446 0.71684663 0.72177192 0.81061117 0.8046247  0.66329682
 0.66975769 0.78177647 0.76685528 0.73421567 0.72222435 0.65210091
 0.73275356 0.64215398 0.73924566 0.75430536 0.65701662 0.64167087
 0.66659875 0.83226594 0.70082341 0.62923296 0.78203063 0.79427077
 0.66972841 0.62977912 0.72357943 0.78132714 0.64913618 0.74076574
 0.79255327 0.71636452 0.72866204 0.80269117]",0.63,0.0,0.08563222657800411,0.10428646153527049,0.7676666666666664,0.02131301250503022,0.04097647105965511,0.129,-1.8057402715043143,119,run,entropy
120,[0. 1. 0. ... 0. 0. 0.],0.7209665587522196,"[0.80289941 0.85002825 0.79451253 0.72909958 0.67222401 0.63182308
 0.63397059 0.67762325 0.67011633 0.70412897 0.70156573 0.80584729
 0.75779607 0.65221758 0.62608058 0.72573225 0.79827667 0.75218909
 0.64883621 0.73842067 0.74506393 0.66504928 0.68206437 0.6773666
 0.7300199  0.79857967 0.77722217 0.79107711 0.75655897 0.78423077
 0.80229389 0.71643811 0.66513693 0.80425624 0.68882959 0.72848115
 0.6509351  0.7379376  0.84432869 0.68981397 0.68875137 0.69912109
 0.67989214 0.80050536 0.66274109 0.68592279 0.69011683 0.77353764
 0.74202917 0.78703815 0.66810853 0.63599666 0.7211113  0.63850912
 0.79219298 0.75356184 0.76282128 0.69421168 0.73801731 0.62846586
 0.63691355 0.80741872 0.79986474 0.63034028 0.68734842 0.73225764
 0.75828953 0.71050483 0.71425851 0.81022095 0.79928667 0.65768278
 0.66473221 0.77830105 0.76336327 0.73418991 0.7139245  0.64407443
 0.72727855 0.63681524 0.73199576 0.74837803 0.65018655 0.6410497
 0.66361349 0.83437397 0.69141053 0.62355517 0.77564545 0.79382798
 0.66334537 0.62912855 0.71640497 0.77911819 0.64407155 0.73298869
 0.78475081 0.70952676 0.72379231 0.80070195]",0.58,0.0,0.08620751139016007,0.10487321520321462,0.7543333333333332,0.021444350080768646,0.04121471099170421,0.124,-1.8140892527556447,120,run,entropy
121,[0. 0. 0. ... 0. 0. 0.],0.7160892736653797,"[0.79778543 0.84462371 0.78721231 0.72160048 0.66670617 0.62964164
 0.63481637 0.67027267 0.66196332 0.69692345 0.70363492 0.80062097
 0.75181176 0.6457435  0.62378818 0.72002234 0.79018003 0.74698675
 0.64203124 0.7319858  0.74101747 0.66049473 0.67618321 0.67190563
 0.72744097 0.79308742 0.7733811  0.78623924 0.752037   0.77748939
 0.80611373 0.71487847 0.65850009 0.79825856 0.68482731 0.71916671
 0.64549754 0.73186728 0.83853254 0.68774756 0.68361241 0.69351933
 0.67680078 0.79663443 0.65766644 0.67804055 0.68404811 0.76938523
 0.73421365 0.78167605 0.66058905 0.63283635 0.71175848 0.6385211
 0.78597775 0.74630135 0.75863463 0.68599487 0.73146628 0.63188198
 0.63336633 0.80445895 0.79610288 0.63168598 0.67889989 0.72750256
 0.75244581 0.70301193 0.70804064 0.81074766 0.79496432 0.65115924
 0.65444185 0.77354374 0.76170645 0.73079499 0.70611956 0.64033215
 0.7218126  0.6375926  0.72664904 0.74150798 0.64625749 0.63699202
 0.65783547 0.83543339 0.68359979 0.62574812 0.76916003 0.78865452
 0.6551625  0.62790907 0.71186439 0.77604248 0.6361466  0.72438749
 0.77573801 0.70225521 0.72096177 0.79531603]",0.53,0.0,0.08663488015326991,0.10544394745904198,0.7614444444444445,0.01960903804631383,0.040222963182034784,0.137,-1.8231559682729412,121,run,entropy
122,[0. 0. 0. ... 0. 0. 0.],0.7113517016762345,"[0.79023135 0.83994069 0.78263901 0.71581126 0.65865559 0.62767278
 0.63661865 0.66508545 0.65605519 0.68964185 0.69767442 0.79345016
 0.74499786 0.64023221 0.62289808 0.71184144 0.78849983 0.74171572
 0.63895791 0.73104529 0.73452189 0.65274829 0.66923689 0.66357519
 0.72184764 0.78774037 0.77004533 0.78474144 0.74660092 0.77183294
 0.8035993  0.70773571 0.65179195 0.79220533 0.68005157 0.71108124
 0.6387437  0.72357539 0.83014276 0.68218828 0.67939955 0.6864567
 0.66971312 0.79717981 0.65118063 0.67147052 0.67467733 0.76550595
 0.72473849 0.77761087 0.65369954 0.63274933 0.70533212 0.64005188
 0.77936399 0.73656171 0.75058193 0.67895596 0.72866256 0.63612557
 0.63296211 0.8018675  0.7895643  0.63133537 0.67753068 0.71915385
 0.7469226  0.69614502 0.70356366 0.81257506 0.78863995 0.64514421
 0.64990719 0.77075564 0.75394139 0.72452534 0.70208753 0.63384707
 0.71839028 0.63072621 0.71876624 0.73720584 0.64751157 0.63846862
 0.65215192 0.82657705 0.68026828 0.62748471 0.7640638  0.78829417
 0.64841583 0.63242837 0.70574476 0.76996131 0.63705848 0.71693379
 0.76945236 0.69530584 0.72007463 0.79172923]",0.65,0.5,0.08741864090183836,0.1061128785057789,0.7775555555555554,0.019884618215630378,0.04007415421531181,0.113,-1.8315360036721884,122,run,entropy
123,[0. 0. 0. ... 0. 0. 0.],0.7070809231572555,"[0.78555009 0.83827351 0.77589587 0.70837107 0.65217498 0.62753518
 0.63688217 0.65959543 0.64795739 0.6890403  0.69257885 0.78769413
 0.73534669 0.63376602 0.6227376  0.70433445 0.78240567 0.73540344
 0.63580902 0.72492399 0.73141397 0.64428561 0.66352613 0.66085874
 0.71752751 0.78333972 0.77044508 0.77906502 0.74172325 0.76760287
 0.80017274 0.70314126 0.64728999 0.78923811 0.67211025 0.70963394
 0.63324942 0.71537102 0.82852319 0.67447458 0.67597144 0.68030633
 0.66019595 0.79233653 0.64534398 0.66568054 0.66705749 0.76124857
 0.7155268  0.77237055 0.64816985 0.63191988 0.69779434 0.64315465
 0.77280725 0.72956052 0.7522333  0.67577993 0.72272939 0.63476006
 0.63259257 0.7973249  0.78446364 0.63663572 0.67747108 0.72246836
 0.74094438 0.69130067 0.69310251 0.81397921 0.78433057 0.63957612
 0.65091055 0.76763928 0.74752661 0.72050303 0.69574344 0.63125785
 0.71130107 0.63097584 0.71404095 0.73131157 0.64514677 0.63811908
 0.65139471 0.81965031 0.67244248 0.62888321 0.76003    0.78682936
 0.64097267 0.63186516 0.69805054 0.76342485 0.63874553 0.71091075
 0.76295986 0.68702164 0.7169961  0.78503371]",0.64,-0.5,0.08805696032775666,0.10657814392334976,0.7775555555555554,0.01983791434154402,0.039395865405427104,0.132,-1.840155651564927,123,run,entropy
124,[0. 0. 0. ... 0. 0. 0.],0.7026264379127994,"[0.78132309 0.83367869 0.77614337 0.70217295 0.64779616 0.62854484
 0.63776028 0.6535921  0.64002035 0.68350295 0.68645314 0.78435414
 0.73077865 0.63329235 0.62331271 0.69858252 0.77492606 0.73024189
 0.62844866 0.71761515 0.72608052 0.64405565 0.6571088  0.65307527
 0.71618613 0.77970904 0.76627578 0.77154352 0.74151719 0.76321319
 0.79678357 0.69590258 0.63928664 0.78257186 0.66567642 0.70152751
 0.62825122 0.70878514 0.81984549 0.66708432 0.67129283 0.6751542
 0.65330694 0.7881844  0.6375685  0.65861631 0.66084079 0.75517391
 0.70918901 0.76857645 0.64404646 0.63101328 0.69402662 0.64604216
 0.76827235 0.72413593 0.74298517 0.66779046 0.71749577 0.63551851
 0.63245976 0.79307757 0.77846051 0.63462518 0.66828909 0.71498349
 0.73328407 0.68479929 0.68740261 0.81651856 0.77942969 0.6330571
 0.65216726 0.76320885 0.74010461 0.71427344 0.69034241 0.63004104
 0.70588542 0.63023589 0.70968865 0.7257848  0.64210338 0.63850488
 0.64458565 0.81996964 0.66478118 0.62652454 0.75513192 0.78125602
 0.63655646 0.63048358 0.69665262 0.75741805 0.64145794 0.70793563
 0.75625125 0.68093468 0.71386172 0.7838654 ]",0.61,0.0,0.08868145322610421,0.10720052740690539,0.7634444444444441,0.01945154903230773,0.03900444894788329,0.114,-1.8480142685376115,124,run,entropy
125,[0. 0. 0. ... 0. 0. 0.],0.6983238711329518,"[0.77853987 0.82659909 0.77090115 0.69586943 0.64243511 0.62750171
 0.64062151 0.64589499 0.63362229 0.68013907 0.68101507 0.77748153
 0.72065885 0.63576422 0.62357582 0.69125245 0.76996532 0.72472574
 0.62927068 0.70779019 0.7177756  0.6432376  0.64995513 0.65143433
 0.71501103 0.77446953 0.7579453  0.7678872  0.73814047 0.75771321
 0.80091958 0.68725916 0.63368975 0.77704736 0.65997113 0.69255955
 0.62605364 0.70167737 0.81449981 0.66017846 0.66684822 0.67003994
 0.64643927 0.78413982 0.63081027 0.65410156 0.65293588 0.75056618
 0.70172594 0.75974014 0.63679635 0.63098793 0.68598653 0.64481771
 0.76254853 0.71844022 0.74488739 0.66118567 0.71052802 0.63927663
 0.63523829 0.78756787 0.77223345 0.6340653  0.65901604 0.70739464
 0.72744829 0.67958561 0.67806867 0.81630442 0.77429686 0.62739041
 0.65244006 0.76095277 0.73307473 0.71021356 0.6819135  0.63072963
 0.69975393 0.63950188 0.70934478 0.72694332 0.64508759 0.63939326
 0.64133145 0.81964919 0.65853984 0.62731044 0.74790649 0.77458779
 0.62818409 0.63003521 0.68965835 0.7521928  0.64370426 0.70012812
 0.74933689 0.67462827 0.70507401 0.77830954]",0.71,0.0,0.0893327083892999,0.10792168519282155,0.7662222222222219,0.018373570359590873,0.0384068559857812,0.136,-1.8548115820161057,125,run,entropy
126,[0. 0. 0. ... 0. 0. 0.],0.6939754119972171,"[0.77338498 0.82263536 0.76513059 0.69036891 0.6359588  0.62805299
 0.63946128 0.63835769 0.63142391 0.67375862 0.67188261 0.77757215
 0.71481561 0.64170747 0.62775516 0.68551552 0.76499175 0.72012181
 0.62762215 0.69945736 0.7108646  0.63520553 0.64420365 0.64372737
 0.70740104 0.7698025  0.75432346 0.75986516 0.73358765 0.75498208
 0.79754538 0.68052358 0.63091009 0.77428769 0.65283848 0.68483795
 0.62565183 0.69246602 0.81041776 0.65991663 0.65720149 0.66094755
 0.64447515 0.77902825 0.62562934 0.65004991 0.64394232 0.74973236
 0.69299002 0.7536971  0.63539367 0.62819418 0.68254222 0.64722389
 0.75701932 0.71116948 0.73825346 0.65531628 0.70570055 0.63670095
 0.63608314 0.78055623 0.77076469 0.63268862 0.65234174 0.70234702
 0.7236533  0.67237767 0.67363035 0.81609811 0.76669123 0.62073571
 0.65630203 0.75767685 0.72603879 0.70405774 0.67389896 0.63028625
 0.69423181 0.63610233 0.70135971 0.72168828 0.64560125 0.64152966
 0.64152581 0.81268598 0.65287883 0.62687651 0.74567634 0.76798642
 0.62570059 0.62782853 0.68495751 0.74693885 0.64305698 0.69295792
 0.74573893 0.66638849 0.69712842 0.77393297]",0.61,0.0,0.08977784367779135,0.10852373785530599,0.7756666666666665,0.01764310538155605,0.038550396151446245,0.139,-1.8627224583145026,126,run,entropy
